,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_starts,params_lr,params_net_arch,params_target_update_interval,state
496,496,-0.8500897288322449,2021-07-05 20:03:37.673053,2021-07-05 20:06:03.286967,0 days 00:02:25.613914000,256,50000,0.18229171047083503,0.23290879005108836,0.995,10000,0.002100773511509293,medium,200,PRUNED
497,497,0.0,2021-07-05 20:04:19.404046,2021-07-05 20:07:27.390330,0 days 00:03:07.986284000,256,50000,0.05099356327979211,0.42664394880278056,0.995,5000,0.002335752671491718,medium,1,PRUNED
498,498,262.8818664550781,2021-07-05 20:05:00.117926,2021-07-05 20:07:56.093964,0 days 00:02:55.976038000,256,10000,0.049989747918416,0.311470269326281,0.995,5000,0.000290533734505509,medium,10000,PRUNED
499,499,0.0,2021-07-05 20:06:03.288448,2021-07-05 20:09:48.720010,0 days 00:03:45.431562000,256,10000,0.05124028342245955,0.14294233110597965,0.9999,5000,0.0003012701767592325,medium,10000,PRUNED
500,500,286.1959228515625,2021-07-05 20:07:27.391264,2021-07-05 20:09:42.749247,0 days 00:02:15.357983000,256,10000,0.19394128302567523,0.3888773730917176,0.9999,20000,0.00029813852049914957,medium,1,PRUNED
501,501,-0.2786092460155487,2021-07-05 20:07:56.095493,2021-07-05 20:09:29.951395,0 days 00:01:33.855902000,128,500000,0.012323347578800596,0.19549684837566653,0.9999,20000,0.0339425926966865,small,1,PRUNED
502,502,-351.993896484375,2021-07-05 20:09:29.954039,2021-07-05 20:14:33.695706,0 days 00:05:03.741667000,1024,10000,0.19509069714946392,0.2749979061512274,0.99,0,0.00038859680510276354,medium,1000,PRUNED
503,503,-346.1587219238281,2021-07-05 20:09:42.749992,2021-07-05 20:18:35.226457,0 days 00:08:52.476465000,1024,50000,0.07558053045401257,0.2785008142736669,0.99,0,0.0004242151711162621,small,1000,COMPLETE
504,504,-174.78012084960938,2021-07-05 20:09:48.720902,2021-07-05 20:12:20.783926,0 days 00:02:32.063024000,1024,50000,0.10913659787933852,0.28104393946888606,0.99,0,2.0993322022904867e-05,small,200,PRUNED
505,505,376.69525146484375,2021-07-05 20:12:20.784920,2021-07-05 20:13:32.301069,0 days 00:01:11.516149000,256,100000,0.187824375666005,0.4168519956437298,0.99,10000,0.00039877518813653345,small,1000,PRUNED
506,506,0.0,2021-07-05 20:13:32.302303,2021-07-05 20:15:56.630951,0 days 00:02:24.328648000,256,50000,0.03395514284095888,0.4487941922019742,0.999,5000,0.00021034087132213084,medium,200,PRUNED
507,507,0.0,2021-07-05 20:14:33.696617,2021-07-05 20:16:15.963459,0 days 00:01:42.266842000,256,50000,0.08254126074532968,0.40642286632107305,0.999,5000,2.7215212411123812e-05,small,200,PRUNED
508,508,42.54233169555664,2021-07-05 20:15:56.632048,2021-07-05 20:17:33.272821,0 days 00:01:36.640773000,256,50000,0.016285132327357295,0.3755809128675966,0.98,10000,0.0002346739711326015,small,1500,PRUNED
509,509,0.0,2021-07-05 20:16:15.964687,2021-07-05 20:18:05.449136,0 days 00:01:49.484449000,512,500000,0.046392139861903714,0.306754993712086,0.98,10000,0.015883128250342982,small,200,PRUNED
510,510,-318.560302734375,2021-07-05 20:17:33.273877,2021-07-05 20:29:00.410592,0 days 00:11:27.136715000,512,500000,0.04723659387110472,0.2544854064723658,0.995,10000,0.0002571857879901156,medium,200,COMPLETE
511,511,368.2245788574219,2021-07-05 20:18:05.449776,2021-07-05 20:20:32.140613,0 days 00:02:26.690837000,256,100000,0.03752111053122023,0.25636046236125537,0.995,5000,0.0004876461292177109,medium,200,PRUNED
512,512,-324.6174621582031,2021-07-05 20:18:35.227727,2021-07-05 20:20:56.541971,0 days 00:02:21.314244000,256,100000,0.00018640746655286533,0.25505203743832605,0.995,5000,3.722103039231287e-05,medium,200,PRUNED
513,513,378.0334777832031,2021-07-05 20:20:32.141544,2021-07-05 20:22:07.041570,0 days 00:01:34.900026000,256,10000,0.030575046005563412,0.3497485612656065,0.9,20000,0.0001658134952284722,medium,200,PRUNED
514,514,0.0,2021-07-05 20:20:56.542791,2021-07-05 20:22:25.750047,0 days 00:01:29.207256000,256,10000,0.058512802506340715,0.3219099096698313,0.99,20000,0.0002621127123202901,small,1,PRUNED
515,515,-366.29150390625,2021-07-05 20:22:07.042625,2021-07-05 20:24:07.952034,0 days 00:02:00.909409000,128,50000,0.008170846222678916,0.4986100003293282,0.99,10000,0.0002663211018598629,small,1,PRUNED
516,516,-301.47613525390625,2021-07-05 20:22:25.751069,2021-07-05 20:24:23.172610,0 days 00:01:57.421541000,512,50000,0.011212210462614072,0.3327533792808978,0.99,10000,0.00033842731877062175,small,1500,PRUNED
517,517,417.44232177734375,2021-07-05 20:24:07.953077,2021-07-05 20:26:29.099296,0 days 00:02:21.146219000,512,50000,0.09980014901896064,0.3370184835792488,0.999,10000,0.00034680552840178126,medium,1500,PRUNED
518,518,244.14303588867188,2021-07-05 20:24:23.173238,2021-07-05 20:26:52.126406,0 days 00:02:28.953168000,256,500000,0.023293843198969974,0.24591588381104593,0.999,5000,0.013595897671049715,medium,200,PRUNED
519,519,-327.47412109375,2021-07-05 20:26:29.100310,2021-07-05 20:28:56.104800,0 days 00:02:27.004490000,256,500000,0.0657320391807206,0.2463245791052768,0.995,5000,8.009296341496336e-05,medium,200,PRUNED
520,520,-335.21697998046875,2021-07-05 20:26:52.128342,2021-07-05 20:28:44.234981,0 days 00:01:52.106639000,256,100000,0.06584272669591737,0.2905076464815959,0.995,0,4.5921771597150495e-05,small,200,PRUNED
521,521,40.98231506347656,2021-07-05 20:28:44.236141,2021-07-05 20:31:27.277146,0 days 00:02:43.041005000,256,50000,0.1741352787502347,0.20164588669439631,0.9999,5000,6.420678095714406e-05,medium,5000,PRUNED
522,522,269.9151306152344,2021-07-05 20:28:56.105666,2021-07-05 20:30:35.979665,0 days 00:01:39.873999000,256,50000,0.0038222969045711343,0.20898432525364555,0.9999,10000,0.0002161813572177192,small,200,PRUNED
523,523,-50.568599700927734,2021-07-05 20:29:00.412131,2021-07-05 20:31:07.769924,0 days 00:02:07.357793000,256,50000,0.1191195931124244,0.20636913051935454,0.9999,5000,0.009832201556314951,small,5000,PRUNED
524,524,105.6384048461914,2021-07-05 20:30:35.980804,2021-07-05 20:32:52.351627,0 days 00:02:16.370823000,1024,10000,0.0370390503526252,0.3137226105027215,0.99,5000,7.107622292601034e-05,small,10000,PRUNED
525,525,32.31985092163086,2021-07-05 20:31:07.770532,2021-07-05 20:36:42.273625,0 days 00:05:34.503093000,1024,10000,0.03790029502779964,0.43130654498974236,0.99,0,0.0012430741980491591,medium,10000,PRUNED
526,526,0.0,2021-07-05 20:31:27.278285,2021-07-05 20:34:07.139605,0 days 00:02:39.861320000,1024,10000,0.015067297565848311,0.3021234929087464,0.99,1000,0.0006279195948374463,small,10000,PRUNED
527,527,0.0,2021-07-05 20:32:52.352960,2021-07-05 20:36:03.234439,0 days 00:03:10.881479000,256,100000,0.028055030776321464,0.4346336903471485,0.98,1000,0.000533963843180501,medium,1,PRUNED
528,528,348.61871337890625,2021-07-05 20:34:07.140515,2021-07-05 20:37:22.456646,0 days 00:03:15.316131000,256,100000,0.033447638221912164,0.43066403812801857,0.98,0,0.0001594562856674959,medium,1,PRUNED
529,529,250.52035522460938,2021-07-05 20:36:03.235431,2021-07-05 20:39:47.708852,0 days 00:03:44.473421000,256,50000,0.03320066254438129,0.26468181778957495,0.999,0,0.0014382849144449225,medium,200,PRUNED
530,530,-0.07132258266210556,2021-07-05 20:36:42.274538,2021-07-05 20:37:39.395250,0 days 00:00:57.120712000,256,50000,0.04458194690865216,0.12419127692557227,0.999,20000,0.00019836182343173586,small,200,PRUNED
531,531,70.2228775024414,2021-07-05 20:37:22.458871,2021-07-05 20:38:22.583673,0 days 00:01:00.124802000,256,50000,0.04311334302786359,0.12413963146497814,0.999,20000,0.00020006645877971205,small,200,PRUNED
532,532,345.53533935546875,2021-07-05 20:37:39.396171,2021-07-05 20:39:09.360795,0 days 00:01:29.964624000,128,50000,0.020086296206078887,0.40524797805290597,0.95,10000,0.0014725960851473198,small,200,PRUNED
533,533,385.0226745605469,2021-07-05 20:38:22.584607,2021-07-05 20:40:31.907689,0 days 00:02:09.323082000,256,50000,0.019122587385394317,0.15203048100336847,0.95,10000,0.0003153053940850234,medium,200,PRUNED
534,534,0.0,2021-07-05 20:39:09.361651,2021-07-05 20:41:21.851342,0 days 00:02:12.489691000,256,100000,0.007447626498648301,0.266685538732716,0.995,10000,0.0019563233355344473,medium,1000,PRUNED
535,535,202.32199096679688,2021-07-05 20:39:47.709691,2021-07-05 20:42:02.340801,0 days 00:02:14.631110000,256,100000,0.19936176069353628,0.48715539801540303,0.995,10000,0.001920326583022394,medium,1000,PRUNED
536,536,408.9693298339844,2021-07-05 20:40:31.908515,2021-07-05 20:42:18.828582,0 days 00:01:46.920067000,256,100000,0.008825822044328456,0.4855180309406729,0.995,5000,0.0003500758861510731,small,1000,PRUNED
537,537,0.0,2021-07-05 20:41:21.852388,2021-07-05 20:43:26.328030,0 days 00:02:04.475642000,256,10000,0.19915473669511663,0.1868952512585561,0.99,5000,0.00036906269091780265,small,1500,PRUNED
538,538,-403.3659362792969,2021-07-05 20:42:02.341836,2021-07-05 20:50:08.725204,0 days 00:08:06.383368000,512,10000,0.05535312876247831,0.1874868660699757,0.99,5000,0.000360029822353987,small,1500,COMPLETE
539,539,343.1282958984375,2021-07-05 20:42:18.829286,2021-07-05 20:44:36.008574,0 days 00:02:17.179288000,512,10000,0.09221143948955318,0.3207869276411187,0.99,5000,3.1256008939774214e-05,small,1500,PRUNED
540,540,-3.714357376098633,2021-07-05 20:43:26.329002,2021-07-05 20:45:57.649140,0 days 00:02:31.320138000,512,10000,0.04026903914536768,0.3850809433649833,0.99,5000,0.002587478945610741,small,5000,PRUNED
541,541,0.0,2021-07-05 20:44:36.009620,2021-07-05 20:46:23.153105,0 days 00:01:47.143485000,256,50000,0.05448569047723555,0.469208841855101,0.9999,10000,0.000248538756191453,small,5000,PRUNED
542,542,-338.5299377441406,2021-07-05 20:45:57.651140,2021-07-05 20:55:26.019335,0 days 00:09:28.368195000,256,50000,0.05347623647808325,0.2883409794587043,0.9999,10000,0.00011502467920711033,medium,200,COMPLETE
543,543,-371.21429443359375,2021-07-05 20:46:23.154151,2021-07-05 20:49:25.876778,0 days 00:03:02.722627000,256,50000,0.02568990828337371,0.4206861034783128,0.9999,0,0.00044136552433797813,medium,200,PRUNED
544,544,19.250429153442383,2021-07-05 20:49:25.877858,2021-07-05 20:51:37.376673,0 days 00:02:11.498815000,128,50000,0.12327174244632445,0.2859881973048759,0.99,20000,0.00029504157872508864,medium,1,PRUNED
545,545,240.77537536621094,2021-07-05 20:50:08.727170,2021-07-05 20:52:04.445293,0 days 00:01:55.718123000,256,50000,0.03015689459895653,0.292396196265715,0.995,20000,0.00028725091556104133,medium,1,PRUNED
546,546,-325.99993896484375,2021-07-05 20:51:37.377776,2021-07-05 20:53:55.266306,0 days 00:02:17.888530000,256,50000,0.013703738950227626,0.39288183298744817,0.995,10000,0.007652939334555524,medium,200,PRUNED
547,547,-187.1356964111328,2021-07-05 20:52:04.446392,2021-07-05 20:54:12.133896,0 days 00:02:07.687504000,1024,500000,0.01379352220071262,0.21796360585987382,0.98,10000,9.364685968595126e-05,small,200,PRUNED
548,548,-337.8446044921875,2021-07-05 20:53:55.267343,2021-07-05 20:56:08.852213,0 days 00:02:13.584870000,1024,500000,0.10649931767973497,0.16924364916920648,0.98,10000,0.012520499019790047,small,200,PRUNED
549,549,-339.9907531738281,2021-07-05 20:54:12.134854,2021-07-05 20:56:04.906755,0 days 00:01:52.771901000,256,100000,0.034220547965178504,0.16930657565796844,0.999,5000,0.0009733067697351445,small,200,PRUNED
550,550,325.7060852050781,2021-07-05 20:55:26.020644,2021-07-05 20:57:12.228681,0 days 00:01:46.208037000,256,100000,0.0030009756212556905,0.44841434951069775,0.9,5000,0.0002096565737570673,small,200,PRUNED
551,551,-365.2802734375,2021-07-05 20:56:04.907675,2021-07-05 20:58:17.894786,0 days 00:02:12.987111000,256,10000,0.004398060391778758,0.34562484332423754,0.99,0,0.011981042626492367,small,200,PRUNED
552,552,-325.2738037109375,2021-07-05 20:56:08.853071,2021-07-05 20:59:46.414599,0 days 00:03:37.561528000,256,10000,0.023321992164087802,0.3432794672879499,0.99,0,0.027795840683884805,medium,200,PRUNED
553,553,-360.8114929199219,2021-07-05 20:57:12.229799,2021-07-05 21:00:50.345841,0 days 00:03:38.116042000,256,10000,0.041821911324985334,0.3467869783397335,0.99,0,1.882391092258665e-05,medium,1,PRUNED
554,554,-220.6781005859375,2021-07-05 20:58:17.896185,2021-07-05 21:01:29.590531,0 days 00:03:11.694346000,256,50000,0.05900372630166703,0.36796241614840386,0.995,5000,5.616694834061252e-05,medium,1,PRUNED
555,555,-5.3062591552734375,2021-07-05 20:59:46.416611,2021-07-05 21:13:36.280460,0 days 00:13:49.863849000,256,50000,0.048038892611203685,0.32775715908898145,0.995,5000,0.017523196176681553,medium,1,COMPLETE
556,556,-226.6912078857422,2021-07-05 21:00:50.346876,2021-07-05 21:03:44.624781,0 days 00:02:54.277905000,256,50000,0.04672099436856379,0.30521076261673896,0.995,5000,0.0002602039526716924,medium,200,PRUNED
557,557,708.5017700195312,2021-07-05 21:01:29.592872,2021-07-05 21:08:01.626109,0 days 00:06:32.033237000,256,50000,0.04866701879470778,0.3094880608596995,0.999,10000,0.00043630278520410547,small,200,COMPLETE
558,558,350.4538269042969,2021-07-05 21:03:44.626055,2021-07-05 21:06:14.107443,0 days 00:02:29.481388000,1024,50000,0.026643736949863626,0.2711233566590551,0.999,10000,0.017836456629447404,small,200,PRUNED
559,559,-0.6752366423606873,2021-07-05 21:06:14.108359,2021-07-05 21:07:11.036547,0 days 00:00:56.928188000,128,100000,0.03864018740159396,0.31463272621997623,0.9999,20000,0.0030880183295047374,small,200,PRUNED
560,560,-0.16482634842395782,2021-07-05 21:07:11.037570,2021-07-05 21:09:29.863741,0 days 00:02:18.826171000,256,50000,0.18913357274357673,0.33100280358908674,0.999,10000,0.00017332279628517932,medium,5000,PRUNED
561,561,0.0,2021-07-05 21:08:01.627823,2021-07-05 21:09:47.042017,0 days 00:01:45.414194000,512,50000,0.04985298206832508,0.32962387724236175,0.999,10000,0.0004745930926459562,small,5000,PRUNED
562,562,0.0,2021-07-05 21:09:29.864711,2021-07-05 21:11:24.688348,0 days 00:01:54.823637000,512,50000,0.046749013915338526,0.3040585928621256,0.999,10000,0.0006723809228249102,small,200,PRUNED
563,563,0.0,2021-07-05 21:09:47.042793,2021-07-05 21:11:20.262267,0 days 00:01:33.219474000,256,50000,0.05124234079822134,0.3131098282770457,0.999,10000,0.0005655261769076179,small,200,PRUNED
564,564,386.8853759765625,2021-07-05 21:11:20.263335,2021-07-05 21:14:44.760796,0 days 00:03:24.497461000,256,50000,0.04629520426277095,0.3048858701573478,0.999,10000,0.0005604027964374219,small,1,PRUNED
565,565,346.55230712890625,2021-07-05 21:11:24.690532,2021-07-05 21:14:35.930801,0 days 00:03:11.240269000,256,50000,0.04398973403043678,0.3195248013013863,0.999,10000,0.00041854482036952196,small,1,PRUNED
566,566,0.0,2021-07-05 21:13:36.282254,2021-07-05 21:16:57.778053,0 days 00:03:21.495799000,256,50000,0.049320117079841144,0.3141246599786566,0.999,10000,0.0004318030563719045,small,1,PRUNED
567,567,0.0,2021-07-05 21:14:35.931940,2021-07-05 21:17:46.462790,0 days 00:03:10.530850000,256,50000,0.04848579170328139,0.3273420786018886,0.999,10000,0.023425251577408802,small,1,PRUNED
568,568,-269.19464111328125,2021-07-05 21:14:44.763469,2021-07-05 21:29:26.243920,0 days 00:14:41.480451000,1024,50000,0.053475533766360606,0.32592440156442004,0.999,10000,0.013123893422232755,small,1,COMPLETE
569,569,380.2767333984375,2021-07-05 21:16:57.779480,2021-07-05 21:20:11.233486,0 days 00:03:13.454006000,1024,50000,0.054636438651649515,0.32490966501931157,0.999,10000,0.00035717322572096006,small,1,PRUNED
570,570,270.7398681640625,2021-07-05 21:17:46.464099,2021-07-05 21:21:08.148036,0 days 00:03:21.683937000,1024,50000,0.05167015637213949,0.3150098081219357,0.999,10000,0.019676273198055445,small,1,PRUNED
571,571,0.0,2021-07-05 21:20:11.235908,2021-07-05 21:22:48.877404,0 days 00:02:37.641496000,256,50000,0.04241625455450378,0.3286078270489962,0.99,10000,0.014951614568441785,small,1,PRUNED
572,572,-227.1881103515625,2021-07-05 21:21:08.149248,2021-07-05 21:24:21.050620,0 days 00:03:12.901372000,256,50000,0.05745169786849436,0.3292229177717517,0.99,5000,0.016469431014004454,small,1,PRUNED
573,573,0.0,2021-07-05 21:22:48.878522,2021-07-05 21:25:50.864138,0 days 00:03:01.985616000,256,50000,0.05817180727662569,0.33617547237492273,0.95,5000,0.0005350340754288692,small,1,PRUNED
574,574,162.11912536621094,2021-07-05 21:24:21.051572,2021-07-05 21:27:37.931559,0 days 00:03:16.879987000,256,50000,0.04160216182853764,0.3366893360798144,0.95,5000,0.02069036568232793,small,1,PRUNED
575,575,159.73593139648438,2021-07-05 21:25:50.865200,2021-07-05 21:28:37.028909,0 days 00:02:46.163709000,512,50000,0.03994764825839891,0.30080662476600245,0.995,10000,0.017035558795548203,small,1,PRUNED
576,576,417.5164489746094,2021-07-05 21:27:37.932706,2021-07-05 21:29:51.476432,0 days 00:02:13.543726000,512,50000,0.045373856347117894,0.3032034576918057,0.995,10000,0.012586806015778303,small,1000,PRUNED
577,577,0.0,2021-07-05 21:28:37.030031,2021-07-05 21:29:35.039556,0 days 00:00:58.009525000,128,50000,0.04635852718713533,0.2961043373975302,0.999,20000,0.0007388983119799966,small,1000,PRUNED
578,578,-3.1999528408050537,2021-07-05 21:29:26.245666,2021-07-05 21:30:37.022475,0 days 00:01:10.776809000,1024,50000,0.05375662587523802,0.32010271140722335,0.999,20000,0.01824460470810815,small,1000,PRUNED
579,579,0.0,2021-07-05 21:29:35.040283,2021-07-05 21:31:34.413520,0 days 00:01:59.373237000,1024,50000,0.05522103872591997,0.320751307216189,0.999,10000,0.01494074830942383,small,1500,PRUNED
580,580,275.4411926269531,2021-07-05 21:29:51.477314,2021-07-05 21:32:20.849035,0 days 00:02:29.371721000,1024,50000,0.05287545852195205,0.3206732162414635,0.999,5000,0.009801976046526585,small,1500,PRUNED
581,581,0.0,2021-07-05 21:30:37.023602,2021-07-05 21:33:08.215694,0 days 00:02:31.192092000,1024,50000,0.06268716208753522,0.3227061955967589,0.999,5000,0.01042070868154083,small,1500,PRUNED
582,582,-373.60479736328125,2021-07-05 21:31:34.414669,2021-07-05 21:34:11.863158,0 days 00:02:37.448489000,1024,50000,0.05059222890365828,0.0006331137275598919,0.999,5000,0.009916806979191922,small,1500,PRUNED
583,583,-64.51238250732422,2021-07-05 21:32:20.850154,2021-07-05 21:35:05.530489,0 days 00:02:44.680335000,1024,50000,0.06289163745645741,0.33301151711918897,0.999,5000,0.008552795658145203,small,10000,PRUNED
584,584,-50.71524429321289,2021-07-05 21:33:08.217027,2021-07-05 21:35:36.954147,0 days 00:02:28.737120000,1024,10000,0.06019003152369465,0.3492351261188259,0.999,10000,0.043047415630585416,small,10000,PRUNED
585,585,411.7173767089844,2021-07-05 21:34:11.864151,2021-07-05 21:37:18.693225,0 days 00:03:06.829074000,1024,10000,0.0578123942381852,0.3496454802933786,0.999,10000,0.013212979247846906,small,1,PRUNED
586,586,-1.2287088632583618,2021-07-05 21:35:05.531530,2021-07-05 21:37:59.966393,0 days 00:02:54.434863000,1024,10000,0.059515060987272606,0.3108204776216523,0.999,10000,0.013044659078168453,small,1,PRUNED
587,587,-1.6898998022079468,2021-07-05 21:35:36.954907,2021-07-05 21:38:22.135976,0 days 00:02:45.181069000,1024,10000,0.049200567499343394,0.3407459428409479,0.999,10000,0.0204303725227364,small,1,PRUNED
588,588,-6.9273176193237305,2021-07-05 21:37:18.694817,2021-07-05 21:40:50.043881,0 days 00:03:31.349064000,1024,50000,0.05050508115443273,0.3116106436743401,0.98,10000,0.013734309046691751,medium,5000,PRUNED
589,589,0.0,2021-07-05 21:37:59.967547,2021-07-05 21:42:08.016367,0 days 00:04:08.048820000,1024,50000,0.04764172912001876,0.33420677536478,0.995,5000,0.022147756947201454,medium,5000,PRUNED
590,590,-78.6024398803711,2021-07-05 21:38:22.136806,2021-07-05 21:42:33.386508,0 days 00:04:11.249702000,1024,50000,0.04782344055299288,0.0522876939053466,0.98,5000,0.017150199253451057,medium,5000,PRUNED
591,591,0.0,2021-07-05 21:40:50.044852,2021-07-05 21:45:27.209546,0 days 00:04:37.164694000,1024,50000,0.04369926446699841,0.33711434327830425,0.995,5000,0.023077342728561514,medium,200,PRUNED
592,592,0.0,2021-07-05 21:42:08.017412,2021-07-05 21:43:00.269117,0 days 00:00:52.251705000,512,50000,0.04354093466093392,0.3101957922902269,0.995,20000,0.015345605725849058,small,200,PRUNED
593,593,-263.3554382324219,2021-07-05 21:42:33.388299,2021-07-05 21:43:24.281425,0 days 00:00:50.893126000,512,50000,0.16768586028883245,0.36212157218541047,0.995,20000,2.4063952380376432e-05,small,200,PRUNED
594,594,10.790445327758789,2021-07-05 21:43:00.270462,2021-07-05 21:44:31.717896,0 days 00:01:31.447434000,128,50000,0.05329659727207495,0.35733772814687387,0.999,1000,2.7419971039453452e-05,small,200,PRUNED
595,595,0.0,2021-07-05 21:43:24.282270,2021-07-05 21:46:25.867085,0 days 00:03:01.584815000,128,50000,0.03814717794168113,0.3261062101295486,0.9,1000,0.011062502234295387,medium,200,PRUNED
596,596,431.86956787109375,2021-07-05 21:44:31.718769,2021-07-05 21:48:30.383952,0 days 00:03:58.665183000,256,10000,0.038662303670078425,0.32677148596300176,0.999,5000,0.011905073355408538,medium,1,PRUNED
597,597,0.0,2021-07-05 21:45:27.210926,2021-07-05 21:48:52.817333,0 days 00:03:25.606407000,256,10000,0.06960503648159831,0.2996327636718899,0.9,10000,0.010837387586066106,medium,1,PRUNED
598,598,254.47117614746094,2021-07-05 21:46:25.868251,2021-07-05 21:48:38.469045,0 days 00:02:12.600794000,256,10000,0.06879107529897385,0.2964785850202676,0.999,10000,3.525077191850218e-05,small,1,PRUNED
599,599,-376.4563903808594,2021-07-05 21:48:30.385084,2021-07-05 21:50:26.547611,0 days 00:01:56.162527000,256,10000,0.055662966604225345,0.29663938969722425,0.999,10000,0.032796698379909624,small,1000,PRUNED
600,600,0.0,2021-07-05 21:48:38.470252,2021-07-05 21:50:29.699450,0 days 00:01:51.229198000,256,50000,0.18113160846936788,0.19492158892123748,0.98,10000,0.0003052809480051256,small,1000,PRUNED
601,601,422.70526123046875,2021-07-05 21:48:52.818091,2021-07-05 21:51:06.602870,0 days 00:02:13.784779000,256,50000,0.19272088455599823,0.19495382663828478,0.98,5000,0.00031796762377294844,small,1000,PRUNED
602,602,398.52667236328125,2021-07-05 21:50:26.548628,2021-07-05 21:52:37.284316,0 days 00:02:10.735688000,256,50000,0.080773938999837,0.31899542666253167,0.98,5000,0.0003233750334755265,small,200,PRUNED
603,603,397.6263122558594,2021-07-05 21:50:29.700662,2021-07-05 21:52:35.121950,0 days 00:02:05.421288000,256,50000,0.04260588337865035,0.49776373314867634,0.995,5000,0.00048501808833790756,small,200,PRUNED
604,604,413.1555480957031,2021-07-05 21:51:06.603968,2021-07-05 21:54:24.057342,0 days 00:03:17.453374000,256,50000,0.03525991964574593,0.31521220615579937,0.995,5000,0.007330642521161622,medium,200,PRUNED
605,605,220.63592529296875,2021-07-05 21:52:35.123496,2021-07-05 21:54:06.950436,0 days 00:01:31.826940000,512,50000,0.03603128348861441,0.313696425878787,0.995,20000,0.0002308352634431686,medium,200,PRUNED
606,606,229.8041534423828,2021-07-05 21:52:37.285901,2021-07-05 21:54:19.876190,0 days 00:01:42.590289000,512,50000,0.03464889571576982,0.3093280149040662,0.95,20000,0.0008982761161608692,medium,200,PRUNED
607,607,193.855224609375,2021-07-05 21:54:06.951488,2021-07-05 21:56:18.333368,0 days 00:02:11.381880000,256,50000,0.052100036155304376,0.22434254563399908,0.95,10000,0.0008669588253537768,medium,10000,PRUNED
608,608,98.73017120361328,2021-07-05 21:54:19.877356,2021-07-05 21:56:39.040219,0 days 00:02:19.162863000,256,50000,0.05231016116930567,0.28516247396612854,0.999,10000,0.00042532836329170915,medium,10000,PRUNED
609,609,-406.630859375,2021-07-05 21:54:24.058125,2021-07-05 21:56:23.619005,0 days 00:01:59.560880000,1024,10000,0.04663955822313689,0.11160425423979599,0.999,10000,0.0004073969473754803,small,10000,PRUNED
610,610,402.9470520019531,2021-07-05 21:56:18.334472,2021-07-05 21:59:06.997467,0 days 00:02:48.662995000,1024,10000,0.04697354327045376,0.3415338811101428,0.999,10000,0.00025603821081777414,small,1500,PRUNED
611,611,357.96514892578125,2021-07-05 21:56:23.619677,2021-07-05 21:58:35.037376,0 days 00:02:11.417699000,256,50000,0.041409325562254434,0.2825142631414239,0.999,10000,0.0006502164016217551,small,1,PRUNED
612,612,-0.5018979907035828,2021-07-05 21:56:39.041332,2021-07-05 21:58:56.364170,0 days 00:02:17.322838000,256,10000,0.01625464494518317,0.17837816803745904,0.99,5000,0.0002435712218886722,small,1500,PRUNED
613,613,334.7532958984375,2021-07-05 21:58:35.038542,2021-07-05 22:00:19.548574,0 days 00:01:44.510032000,256,10000,0.18459523748343534,0.14621876808077766,0.99,5000,0.0002538127629866669,small,1500,PRUNED
614,614,346.5052185058594,2021-07-05 21:58:56.365330,2021-07-05 22:01:25.179158,0 days 00:02:28.813828000,1024,50000,0.19748283695862084,0.33757724570362796,0.995,5000,0.00025918458244062934,small,200,PRUNED
615,615,-215.91799926757812,2021-07-05 21:59:06.998205,2021-07-05 22:01:55.845210,0 days 00:02:48.847005000,256,50000,0.010248191961702473,0.15190606194635398,0.995,5000,0.0049189841628827745,medium,200,PRUNED
616,616,-167.7696990966797,2021-07-05 22:00:19.549786,2021-07-05 22:02:57.308333,0 days 00:02:37.758547000,256,50000,0.039949691869228685,0.32975892798340395,0.995,5000,0.00019858878325123538,medium,200,PRUNED
617,617,90.3839111328125,2021-07-05 22:01:25.180247,2021-07-05 22:02:38.187819,0 days 00:01:13.007572000,256,50000,0.010490967212796808,0.30437880029752534,0.995,20000,0.0003478118704366667,medium,5000,PRUNED
618,618,14.148089408874512,2021-07-05 22:01:55.845943,2021-07-05 22:03:14.785942,0 days 00:01:18.939999000,256,50000,0.0320456675208747,0.3057335239914802,0.99,20000,4.3303647956036274e-05,medium,5000,PRUNED
619,619,0.0,2021-07-05 22:02:38.188992,2021-07-05 22:06:09.830106,0 days 00:03:31.641114000,512,50000,0.0323765648706622,0.3267515391941638,0.99,10000,4.142401830775911e-05,medium,200,PRUNED
620,620,-345.22357177734375,2021-07-05 22:02:57.309055,2021-07-05 22:05:38.107145,0 days 00:02:40.798090000,512,50000,0.07683166933740705,0.21329584516797062,0.99,10000,4.062867553124017e-05,small,1,PRUNED
621,621,-20.794551849365234,2021-07-05 22:03:14.786835,2021-07-05 22:05:33.949606,0 days 00:02:19.162771000,128,10000,0.03040239636811369,0.20895159119602447,0.99,10000,0.01659286283894567,small,1,PRUNED
622,622,338.1395263671875,2021-07-05 22:05:33.950754,2021-07-05 22:07:39.023801,0 days 00:02:05.073047000,512,50000,0.05666425048817965,0.32161499427121326,0.999,10000,0.0005042637161830274,small,200,PRUNED
623,623,319.6607971191406,2021-07-05 22:05:38.107975,2021-07-05 22:07:24.448102,0 days 00:01:46.340127000,256,50000,0.059243489452025386,0.3186582054292818,0.999,10000,0.0011135888170630294,small,200,PRUNED
