,0
2495,1030.0480055191626
2496,41.90440139554295
2497,-200.22975345529758
2498,972.5398543848631
2499,-200.35826265851594
2500,429.259624325367
2501,387.5759460445848
2502,537.4761816171622
2503,913.4165287826687
2504,1011.6458388489268
2505,-199.68552542339168
2506,865.047207608377
2507,-200.25723264513283
2508,20.392864088644615
2509,830.9631372396758
2510,391.07093516128486
2511,-198.46608992720337
2512,284.465756532221
2513,484.36173316931786
2514,957.2981328631782
2515,834.4605803948117
2516,-200.6785478020845
2517,653.436641759965
2518,-200.31649125757988
2519,173.53297875749988
2520,-199.92080028310008
2521,-176.26005083066144
2522,581.3835489156008
2523,319.3287214639754
2524,377.2215496628022
2525,612.3246982370932
2526,414.7935315453708
2527,-200.16447754412232
2528,-200.13184028226487
2529,-113.69451696856393
2530,834.2611747466868
2531,-167.9631906196518
2532,43.61057561886943
2533,174.16299141039667
2534,931.3386386034041
2535,895.0513446533845
2536,-200.14478423939383
2537,452.65492618778455
2538,-199.8758777523542
2539,872.5169712002448
2540,402.73642269446
2541,-199.98402406917054
2542,127.28699189491203
2543,832.1280898822085
2544,383.9166252204543
2545,815.3536810747819
2546,398.9946544178315
2547,386.693834164716
2548,844.6205939482941
2549,842.1103678771087
2550,-200.39655931478111
2551,-103.99978587352288
2552,845.7390684366213
2553,920.4768940676748
2554,-62.40636333681064
2555,120.25387438783673
2556,80.7485532584048
2557,822.247934629989
2558,569.895691156242
2559,-183.22314700681792
2560,37.17115686651087
2561,634.1291915620764
2562,-200.45239709791744
2563,116.97069946734766
2564,988.2349515835941
2565,870.7251152279186
2566,-200.41256193031282
2567,840.0030682552192
2568,580.7265034288619
2569,366.3761704114093
2570,842.1594108460866
2571,-200.37250727423435
2572,-200.30535235560518
2573,799.0916644549757
2574,903.9890143405568
2575,798.7588232929709
2576,-200.1954707470805
2577,111.69164423980746
2578,-200.69054888951695
2579,155.73702318457865
2580,-200.5221020615477
2581,453.46409051080263
2582,-134.81268851871732
2583,507.00170901748055
2584,-199.76447058109645
2585,-199.83614379829496
2586,170.2973536406814
2587,900.978705712422
2588,905.3530495789994
2589,880.1379082906902
2590,-200.22975345529758
2591,836.3109968900974
2592,842.785373858772
2593,666.9497806759321
2594,-199.88625009260687
2595,376.04494084401506
2596,-200.11104800830634
2597,894.2778138678235
2598,409.77537095619505
2599,285.1884139981729
2600,570.8338523655113
2601,571.0869401325689
2602,-199.8570865612086
2603,453.0366337286133
2604,375.5461357820586
2605,866.6863289124647
2606,818.563474782281
2607,437.00059992931597
2608,-200.19181777123427
2609,905.0595131117136
2610,906.4316743966145
2611,515.404109483646
2612,568.1399341833857
2613,774.6299826753989
2614,573.5104565437728
2615,1004.5227395737451
2616,896.3071597880905
2617,504.5589815351769
2618,442.2313245106553
2619,935.465928008405
2620,394.9920890194873
2621,-8.896006014991144
2622,295.66399223267126
2623,598.5898775911918
2624,782.9902478666436
2625,451.3875709042625
2626,7.569113745587032
2627,83.23397665663154
2628,255.25452127871407
2629,875.4229604392557
2630,562.000602516847
2631,4.210777908409511
2632,258.0719075846597
2633,459.8408953097944
2634,666.9449477976078
2635,-200.2146129349364
2636,171.45173226070443
2637,247.2267659229029
2638,809.3846644918422
2639,934.0743340695126
2640,911.7405953819647
2641,1021.2486340562415
2642,112.49339352321755
2643,-200.6352578795369
2644,860.2804124167303
2645,864.2105307194487
2646,232.24115507540736
2647,277.05021534019164
2648,-200.83029023803576
2649,747.6901014553868
2650,884.1700784875953
2651,394.68126870344634
2652,133.10188500291704
2653,-200.28770037460956
2654,141.9304138579411
2655,630.975082396104
2656,-157.78931713028865
2657,-200.2146129349364
2658,370.1835188662202
2659,849.8253912104199
2660,170.49054828407617
2661,-199.7450767309488
2662,-200.13536428495823
2663,844.5198310594419
2664,-201.23904329180044
2665,204.5753566945206
2666,-200.19181777123427
2667,-201.01621080634496
2668,934.7692358595174
2669,123.92562220336157
2670,816.6274569361395
2671,453.974527619416
2672,29.504701957491307
2673,861.5459348433975
2674,963.7375449781663
2675,-200.1242070553199
2676,846.7711999728492
2677,-196.7805949605839
2678,877.5886612518119
2679,-72.27778513993279
2680,265.11922227254354
2681,-200.44667794513475
2682,1010.7687435728279
2683,-200.78998143353044
2684,941.3040289293185
2685,570.7811682194974
2686,605.8086823576917
2687,569.855425066635
2688,233.66900270844434
2689,352.4959918529094
2690,266.83362953752146
2691,-201.0076800684861
2692,232.94369270401378
2693,999.7170804932676
2694,491.8238193260228
2695,126.91754826141437
2696,-200.13326566674792
2697,458.92674096548154
2698,917.4053799438727
2699,893.9553503249108
2700,-200.3716348850613
2701,-200.3265275199716
2702,282.7301372672581
2703,183.04761308632615
2704,904.3191085620382
2705,-179.48780696312295
2706,881.6235412529504
2707,924.163130774022
2708,603.5941993176793
2709,623.012685245669
2710,346.48512799268013
2711,191.8380166912989
2712,886.7015867468743
2713,155.77676955166513
2714,914.5264161853919
2715,-199.65940083800774
2716,530.2749629284486
2717,509.8286528327494
2718,852.7000717319277
2719,921.0351807799976
2720,628.218476687254
2721,884.7216952971424
2722,558.5200274468289
2723,67.72487027867453
2724,201.5549106253991
2725,291.8501106342329
2726,837.4263269880125
2727,66.47691252507914
2728,729.0603620685815
2729,698.315259373783
2730,304.96630960765725
2731,315.4273859337032
2732,854.8374880901829
2733,918.143588507112
2734,-112.18362736384233
2735,-200.6091162761819
2736,-200.69822477466806
2737,929.2132705160255
2738,577.7122827592788
2739,908.7830790856335
2740,866.5999758849317
2741,428.5742359948676
2742,447.6543686328882
2743,-199.48916265102125
2744,943.9382814286233
2745,775.8729959102584
2746,918.1951351252096
2747,974.7856381053421
2748,-199.6327629181113
2749,388.2274965593616
2750,-199.83743267738691
2751,854.9745266280512
2752,432.2620715576992
2753,-200.12380617393404
2754,-200.12814657747091
2755,399.91872113569
2756,967.9620803251544
2757,402.02653751788955
2758,-200.2784949444897
2759,573.2038851348138
2760,876.6244571643429
2761,93.56576857844885
2762,717.4292706253516
2763,950.4301835961052
2764,461.5108304897418
2765,-200.24301211736343
2766,926.8134661070143
2767,273.1476453366632
2768,-200.22975345529758
2769,1006.9000954825067
2770,-125.8750546217619
2771,364.5881305504568
2772,-199.98680153866738
2773,756.5344369116328
2774,-202.55250759912963
2775,879.4868923729491
2776,1016.0483703631675
2777,892.6865414528145
2778,967.6068615002827
2779,859.1792431061947
2780,509.90122287528857
2781,516.834118879917
2782,139.24666825003825
2783,551.6035189166364
2784,887.9194969143789
2785,-197.14753477687898
2786,730.5871205403827
2787,959.1057221199031
2788,660.3221159536731
2789,852.7245864100735
2790,758.858404042544
2791,-200.8933860742925
2792,500.2211565269766
2793,292.7279271884961
2794,967.6111835648884
2795,-200.2415340283323
2796,928.6228277838575
2797,947.3706494698022
2798,973.3357040692327
2799,939.4045710820526
2800,587.5404397649205
2801,908.8869606574722
2802,859.9729105275261
2803,830.9987796747641
2804,347.44112130961173
2805,-178.18915409000095
2806,-108.10809526350829
2807,349.19964405323907
2808,301.62160393281897
2809,864.3278317798437
2810,505.8561139696818
2811,918.6946022500698
2812,878.7959101295896
2813,651.8423060663399
2814,913.5489892531241
2815,638.0292217213164
2816,755.738620276121
2817,936.6973832966571
2818,257.9263466509385
2819,905.3873421998746
2820,6.609582221793744
2821,-201.6302222464903
2822,959.1384719586521
2823,491.9728147462063
2824,218.17507172721693
2825,347.2028382425548
2826,-200.04031036782314
2827,920.2892636604034
2828,904.8695582801495
2829,277.7642519017372
2830,914.6988592361317
2831,629.0653809678839
2832,870.832360195252
2833,521.6349679148519
2834,-191.1010131187111
2835,-200.26309687700302
2836,371.2282628710095
2837,886.4208068945989
2838,401.83446511117694
2839,863.126255599806
2840,925.6866054493169
2841,909.525131368422
2842,643.7756102696567
2843,123.14400340069545
2844,837.3560941461943
2845,539.1881526275143
2846,-199.1930339773916
2847,97.74842855912183
2848,919.4886481910619
2849,943.6142741044529
2850,269.71000919929327
2851,-200.1311637107971
2852,583.0689480956655
2853,-201.06389769559263
2854,893.0228151018479
2855,743.7395988571533
2856,-199.72747750170302
2857,-199.79488453347636
2858,915.9680362757646
2859,914.1897126315708
2860,485.5464072392416
2861,851.0790386264949
2862,701.511742117292
2863,742.1334184503073
2864,379.1808047249664
2865,924.6435341345468
2866,237.26396016016892
2867,274.1377853687971
2868,905.9721661929439
2869,163.15229999115945
2870,-200.32469128719052
2871,919.1153515463449
2872,975.3087367089204
2873,44.97783180210203
2874,630.3317328757468
2875,-200.17676118535965
2876,67.9396679368738
2877,307.026304214252
2878,-200.22657474017174
2879,486.5988472778025
2880,394.550637549032
2881,357.1895285542634
2882,966.9305031191507
2883,934.7664400626521
2884,-198.62543967655992
2885,32.43997111318902
2886,869.5916431282784
2887,10.505507910380913
2888,931.6912974646615
2889,921.8323812059102
2890,939.5718348861479
2891,169.79925975675792
2892,320.61756685501825
2893,517.1307473839045
2894,901.0012727653407
2895,999.2094887987735
2896,936.5354969922198
2897,-199.79666392434183
2898,598.6810088913048
2899,1028.2094752134685
2900,856.296958626579
2901,594.7895350219409
2902,184.36415003783065
2903,886.4784196976144
2904,193.22081766229508
2905,981.5093868058912
2906,964.0978316567545
2907,335.8168768951366
2908,177.9160107889542
2909,-199.4955462498493
2910,1010.9773775002993
2911,522.1393407263789
2912,-120.95381344884021
2913,889.9780669689399
2914,175.54466401024163
2915,474.56116217172394
2916,566.7613962904775
2917,779.634397086688
2918,449.0531843820221
2919,938.5553954029638
2920,938.5392480684993
2921,961.2437842218235
2922,703.6807833808195
2923,941.295399707471
2924,489.41475713741204
2925,252.72807021884373
2926,303.66488525415514
2927,968.0955456122689
2928,-28.349632494588917
2929,-54.36302504359651
2930,947.2195800200329
2931,962.8496456492928
2932,923.0660326374522
2933,853.259324979715
2934,73.17819485156275
2935,185.23115295033043
2936,967.1523030805863
2937,969.3523942961075
2938,158.1440455088076
2939,-200.13037098022937
2940,-200.4086252706132
2941,441.6772216394959
2942,110.3247413363047
2943,60.85570211302746
2944,952.1922016857317
2945,-6.327478308046352
2946,639.8421929205224
2947,-199.87428991769573
2948,589.9270633949972
2949,934.0256262053612
2950,-200.27038030405842
2951,355.98866937859816
2952,-200.2325560945806
2953,6.593665211309201
2954,958.8181469531319
2955,-200.36037578053745
2956,-200.65263132689432
2957,299.21960897122983
2958,644.7283557476833
2959,994.2488960438044
2960,-199.66845299288062
2961,494.95717688758737
2962,-198.8106501310726
2963,100.00034978680387
2964,859.6701482360974
2965,399.96700210269603
2966,203.2194823277822
2967,975.3409056176987
2968,-200.91696699075212
2969,235.16664586417204
2970,78.82074944227222
2971,968.1764646560954
2972,477.4842598901
2973,244.41884597025674
2974,142.06522952814097
2975,350.78644557378584
2976,-199.8948208734067
2977,971.4353816367924
2978,931.743190987108
2979,691.3217647586224
2980,406.2240379265836
2981,-201.68845881857044
2982,608.3755305500566
2983,252.79423923932606
2984,705.8166434034972
2985,-200.22657474017174
2986,947.6851005308886
2987,437.8789580327872
2988,1038.505191141072
2989,-200.08055093936477
2990,8.615236101893487
2991,940.1819967233475
2992,-200.72419529550382
2993,948.2939024255236
2994,25.05978907140704
2995,333.82120419981624
2996,452.89502711229574
2997,-200.53905841379878
2998,-200.3563783058961
2999,524.7916238839416
3000,482.94685473981264
3001,233.0293400997285
3002,216.26964473213252
3003,-199.6046949898036
3004,693.1829599881883
3005,-199.88941089945192
3006,376.8269732810523
3007,434.2411520287859
3008,984.5624369927076
3009,937.3918092445272
3010,-193.58266299000718
3011,952.472667094212
3012,968.0734507677895
3013,82.79307822190853
3014,940.5693065942644
3015,787.717404507134
3016,698.3757710793977
3017,968.3897935204644
3018,976.5036885691054
3019,755.3366288550876
3020,-32.06361370333269
3021,357.55134479691355
3022,991.3464346983104
3023,974.5013107557126
3024,682.7648086132297
3025,1018.6558692335341
3026,370.8657798881479
3027,685.5333515656171
3028,-200.3265275199716
3029,186.7949445968135
3030,582.2293442471457
3031,-199.72082413348068
3032,290.1285267226728
3033,939.49050691051
3034,70.15459083386207
3035,571.2859537210086
3036,951.8322534930146
3037,-200.74738126152005
3038,255.75475880611495
3039,-37.699587937564985
3040,233.8570126636455
3041,467.49184411545383
3042,70.92685128992665
3043,557.9294350583006
3044,947.8275973867804
3045,634.8881760384197
3046,923.9252430211479
3047,340.8779203432565
3048,960.6840944045213
3049,940.5032976536139
3050,563.2301262508569
3051,-199.94342187916214
3052,-200.44347583620387
3053,895.218185585547
3054,914.389303143645
3055,885.4599692174593
3056,999.4144193925871
3057,1000.4628405125236
3058,983.5889477530397
3059,1020.7405071344367
3060,444.1913033495171
3061,451.4740807244202
3062,768.052058817113
3063,449.49408809835745
3064,939.7876865760256
3065,1006.0958311175526
3066,619.7398014309398
3067,349.08257685796525
3068,47.314934597042736
3069,673.46104339494
3070,424.9440902861701
3071,-200.29187296132872
3072,923.5193740978442
3073,881.1694535828656
3074,958.2543053121769
3075,1027.100928886193
3076,746.1853351082566
3077,838.5239847419972
3078,130.18151067254644
3079,355.27921445262774
3080,892.934883923011
3081,951.709928110224
3082,365.2212913148907
3083,667.6627137467179
3084,1060.2190378775601
3085,624.2478401559486
3086,937.3889335171204
3087,951.8291337489732
3088,887.7008423344067
3089,143.82892590186134
3090,834.649688076318
3091,971.5241063868391
3092,953.3625084798822
3093,597.9109276240927
3094,492.1503530401846
3095,979.3536035271585
3096,985.6904730181518
3097,1062.2194418544118
3098,-200.26239856393448
3099,1052.3092736208166
3100,1076.408354131513
3101,891.3494785996718
3102,100.25265607497593
3103,895.922528179189
3104,-198.37673159978613
3105,327.45171114846306
3106,889.2854056291728
3107,1005.8723756943062
3108,492.0439786192562
3109,989.3200442328603
3110,862.416824523822
3111,589.3915939044751
3112,917.2849570912911
3113,973.8456498937181
3114,1000.8054294644439
3115,906.1381319662559
3116,462.05839258219055
3117,1022.719792190409
3118,1081.1907999370353
3119,1025.7919434931728
3120,993.1544195183021
3121,127.13651972886197
3122,1022.1713660626453
3123,934.6784958019715
3124,213.04559855145823
3125,532.0883733021268
3126,902.5075787885966
3127,799.6337146924996
3128,1025.926665655051
3129,41.72736095708541
3130,881.4883235634852
3131,184.12809414726837
3132,917.7329677008107
3133,629.986152937853
3134,896.4882556490084
3135,1081.8478196512795
3136,592.3605422292158
3137,1010.1018918371476
3138,-198.11939639936188
3139,44.74279844170795
3140,1031.5779002248064
3141,-199.52735098288508
3142,367.76552435030646
3143,1024.209279210471
3144,1027.2730330555821
3145,-117.97987545713328
3146,825.9524203856818
3147,894.4481871006981
3148,914.2274891992575
3149,395.05755684902147
3150,1067.2320610886375
3151,-200.12814657747091
3152,346.45912670220673
3153,943.6812466075655
3154,877.326364930761
3155,-200.2146129349364
3156,871.0555782430486
3157,1105.454803617425
3158,913.3982442269096
3159,1091.7917385691228
3160,1059.7120166895659
3161,202.82744798073983
3162,959.6426347493003
3163,158.3189725966725
3164,1053.3347900646309
3165,928.3999113682238
3166,990.355311437021
3167,1136.286299209198
3168,1058.8251447780133
3169,1000.4497834532349
3170,928.0297579155595
3171,1102.3473562529184
3172,1066.333968686392
3173,994.707570970516
3174,1113.499644916186
3175,908.5919389568961
3176,963.9036254169763
3177,-197.4833028943453
3178,1053.8995963828513
3179,556.0272770843729
3180,-200.36580534566247
3181,1006.80423960164
3182,1043.5135638790312
3183,1027.333661599532
3184,1126.4454903087099
3185,958.3933254200928
3186,1033.2238967774506
3187,193.34292332923124
3188,517.8074725619331
3189,861.4223372350561
3190,-200.16447754412232
3191,-200.16447754412232
3192,1021.5227959864892
3193,991.6017211593228
3194,1102.059383190818
3195,1066.4106896360101
3196,718.4971114509896
3197,1011.0607370341351
3198,-194.03428739752238
3199,110.27602221729856
3200,1026.7915595521274
3201,-191.31926782127945
3202,285.5453974784134
3203,889.5748928773359
3204,1003.7022162908696
3205,999.0425165384274
3206,945.0637097729008
3207,1024.3481701667674
3208,1016.3036450647744
3209,951.4065969488324
3210,-182.75478999065695
3211,358.8614456238532
3212,58.514789905309726
3213,1064.3292819677113
3214,996.7004135256068
3215,-200.04439904747122
3216,-196.24502237459325
3217,-198.1597711555457
3218,1026.0433736736127
3219,-199.96678000961526
3220,960.813613207068
3221,-198.7397367291057
3222,955.5950086399025
3223,611.969592055869
3224,854.3726196941611
3225,978.9790444793709
3226,1118.365897381221
3227,1004.4067743162517
3228,953.6396393851168
3229,1021.7826394859692
3230,1063.471727874491
3231,400.8703035236523
3232,1045.3338806897852
3233,-28.53809642747197
3234,1006.8060783641091
3235,403.3129042846034
3236,-199.7803350546873
3237,963.2800835057009
3238,1036.7158710745316
3239,973.437662814873
3240,1008.3369211468632
3241,289.36469018403255
3242,576.9709449655936
3243,1107.2869626375382
3244,1057.1895292271618
3245,996.813036069695
3246,1032.0348493524862
3247,44.45673170566894
3248,955.9191258966616
3249,1063.4780036925783
3250,994.7313248482969
3251,1044.1990946156195
3252,1089.7854512694742
3253,1015.8594667897431
3254,1019.2563677327014
3255,1007.870962355183
3256,-195.49599438560617
3257,1005.4926521545834
3258,1108.4746605276907
3259,-78.545029407521
3260,-4.204234284530031
3261,1098.5190707320853
3262,-8.631946619514395
3263,1017.8880946022962
3264,963.37010868482
3265,900.6287573486185
3266,1017.1417639373847
3267,954.970360057145
3268,948.4077317087612
3269,28.905933124073613
3270,959.7544073906125
3271,757.2990997171976
3272,930.1452626275628
3273,1052.7731899451812
3274,937.7441947631072
3275,-81.2127705460446
3276,1028.498675309963
3277,1034.2237758944007
3278,935.1410431763717
3279,889.2141493369186
3280,1158.340986649338
3281,1046.4016851614485
3282,806.2153377993099
3283,-200.1311637107971
3284,904.2493660458916
3285,803.6017796577279
3286,897.3185190923489
3287,867.5388414454304
3288,839.3834372185878
3289,850.2139949360736
3290,56.336187981574
3291,986.3992496123799
3292,1016.712067762386
3293,396.2289804312876
3294,367.92538489189724
3295,974.0230031836503
3296,697.0375112327147
3297,801.0740063625155
3298,913.2704306640192
3299,869.4802149019685
3300,1020.7984025457274
3301,947.377484863346
3302,1083.086114462697
3303,453.54561858720996
3304,582.1859640728829
3305,830.8847545398296
3306,1004.891458798939
3307,885.505861881086
3308,961.12962502654
3309,59.19393595067078
3310,310.30667727385014
3311,397.11678460304256
3312,116.64439879645718
3313,949.1157751111173
3314,941.8826746274959
3315,1102.1104081269384
3316,25.486320902751714
3317,453.7588269882914
3318,-29.024477656504615
3319,-200.14235681561996
3320,-200.14235681561996
3321,944.8474716760034
3322,763.4184889693997
3323,111.35074349260896
3324,846.6696170505456
3325,1016.3475711387676
3326,912.274618490391
3327,977.3087846557935
3328,1119.0753575134577
3329,1058.2253534282675
3330,487.34822689833436
3331,955.6081137528139
3332,440.8975552082659
3333,453.12431776907005
3334,974.0643165418875
3335,-125.84428773503181
3336,801.9488368990408
3337,991.9765403377571
3338,958.3826643422451
3339,534.0940009593296
3340,972.2752732633232
3341,990.2301860935069
3342,12.459747184033944
3343,1071.3070868467103
3344,8.23829821137781
3345,354.141475352969
3346,145.1879849288713
3347,1011.0657720676535
3348,140.4692150507797
3349,982.8127589256928
3350,957.3966234613185
3351,740.6848316289885
3352,356.38029571025595
3353,239.23350021288604
3354,922.8118045393752
3355,220.95555211215085
3356,1039.5897455616669
3357,1015.3079399063306
3358,993.9406955391408
3359,990.9630784163594
3360,-199.3936214880311
3361,-199.57728357140363
3362,964.7597861510008
3363,951.8029769114868
3364,1009.7291161076713
3365,922.5029612474169
3366,987.8440733158922
3367,680.5755843623455
3368,1007.727928614692
3369,960.5332333482651
3370,870.2919475010416
3371,-39.27599851588025
3372,356.0868558277298
3373,915.4929087401415
3374,947.8317571895393
3375,1011.7188662075774
3376,912.4570248465976
3377,970.0942924403838
3378,200.31408389007294
3379,1002.895253367252
3380,1013.7193623040996
3381,944.0318280720746
3382,636.9887040240351
3383,892.3363636190106
3384,1024.830027815864
3385,938.8404305333514
3386,941.6129898945959
3387,717.4471229758316
3388,-186.67144432194408
3389,957.5763765555472
3390,299.7512703915486
3391,-200.30030789621011
3392,-200.11104800830634
3393,-200.11104800830634
3394,335.98502677760877
3395,-196.64112468750875
3396,45.6342870633772
3397,1012.0665445907975
3398,787.5117346507998
3399,948.5286933116074
3400,216.87297293613588
3401,457.5507553429486
3402,-126.764768875387
3403,864.2841708328946
3404,996.2444032822024
3405,966.7985115199064
3406,494.95219883027886
3407,64.97707146186923
3408,915.9936887068752
3409,390.2994092015225
3410,932.0968510221398
3411,132.76649761568913
3412,938.568800190996
3413,911.9641313212678
3414,945.0151265277665
3415,-194.48278047276713
3416,290.21290724243687
3417,932.9495371279578
3418,901.2402837219126
3419,882.5299025485386
3420,337.5632340679885
3421,864.2711091638728
3422,654.1523296638612
3423,924.9477665842861
3424,935.3252259737324
3425,903.739903598976
3426,-182.1694335881763
3427,697.4728397580219
3428,468.29256844292684
3429,89.14597654784416
3430,871.9183701259315
3431,581.6214753507519
3432,914.4294066647485
3433,935.4766631992385
3434,979.2210477622541
3435,719.8958006433359
3436,912.8250478084345
3437,428.4470645962207
3438,1008.0230989706185
3439,121.9813425550582
3440,934.9998185104571
3441,936.1971832334928
3442,587.793313878191
3443,984.5854265484923
3444,948.8640641641996
3445,48.99662190337409
3446,884.7501811986385
3447,167.14971247418788
3448,275.27776854957597
3449,330.77117923417563
3450,-183.4759078220241
3451,323.1422607871892
3452,894.9130417096343
3453,632.9846069519858
3454,1102.1067930189606
3455,483.02116572201214
3456,240.9382934643923
3457,515.2815413795663
3458,910.617706779434
3459,1127.7538582143472
3460,1051.2384955480595
3461,922.4117036682221
3462,859.7123791238524
3463,62.980401911668935
3464,914.0244709278254
3465,529.3950032422752
3466,-200.18849359326884
3467,898.2943969826816
3468,-197.40952943700609
3469,945.2267147924412
3470,86.38862688461106
3471,-199.57402882685318
3472,614.1993560213789
3473,986.1443805490647
3474,-198.94086894663104
3475,-200.2825902944556
3476,992.0361430671394
3477,-196.06314109074773
3478,513.5317876267052
3479,593.6828368188415
3480,636.9476982071395
3481,936.0895839296586
3482,522.5880568256664
3483,992.6617552311756
3484,1000.9815980152994
3485,1124.6659377144467
3486,958.878098845728
3487,1018.4044259222175
3488,991.6150608026105
3489,375.9201927562858
3490,958.7248331213927
3491,-120.58718186105976
3492,1002.3460397202082
3493,961.4057930278229
3494,1038.230952806112
3495,670.5211286806857
3496,1046.7515716283694
3497,49.36500035285047
3498,998.0483665289256
3499,1071.304342929719
3500,1009.7370450660006
3501,1064.8742163013071
3502,1099.1187716598988
3503,1044.9200882715436
3504,1064.3464031083165
3505,1025.9623986357153
3506,1126.069356948478
3507,980.1960025094562
3508,-188.48571181063835
3509,1023.7600766948026
3510,1020.4250624859859
3511,1023.3291182608701
3512,1059.2709297370086
3513,-193.02396777590033
3514,1025.8276804184145
3515,-197.83314030263458
3516,1096.4075093362894
3517,967.2520563338178
3518,1006.9183793172174
3519,859.8293627759696
3520,914.5456040545822
3521,1040.751060826901
3522,683.4817859033417
3523,-200.02958734463576
3524,985.7337011500284
3525,1025.1502177559635
3526,965.2492242064934
3527,227.39374885894094
3528,49.40234202245202
3529,254.57666677617775
3530,1046.617089344958
3531,940.7844603016631
3532,463.85804629268523
3533,650.134052372725
3534,993.6555578082643
3535,1012.2457636396216
3536,746.2793704159793
3537,1000.6552775706235
3538,959.778383016258
3539,229.9083424526621
3540,997.5307681540139
3541,-197.03082626482947
3542,753.9243255030711
3543,668.6437369663419
3544,949.0344025335572
3545,515.3798668566118
3546,262.40035189355854
3547,984.3420133767995
3548,1067.572593334659
3549,894.8611815831458
3550,1090.121321803656
3551,1015.2411248069118
3552,105.21710814136273
3553,1052.37809228357
3554,1027.0973659449483
3555,962.5636966368733
3556,1003.3823537156084
3557,695.9404290900413
3558,1007.3900948155181
3559,1084.3331958224849
3560,1021.6107923448583
3561,1023.3449793775223
3562,351.71458971172
3563,1051.0866002416028
3564,1037.1949206772215
3565,494.57062615735583
3566,971.8343908345942
3567,1075.9097839956967
3568,1066.6940570307788
3569,1005.9735262910405
3570,1060.8180352455336
3571,1037.8469525890384
3572,100.68116454190809
3573,944.1783522029367
3574,25.000518374010568
3575,1089.138369077645
3576,1005.0545528759695
3577,702.5415449482551
3578,941.7182256000974
3579,1089.032653503631
3580,966.0856907593181
3581,1106.2905820999622
3582,592.7740899236354
3583,236.58135456421937
3584,-200.19181777123427
3585,-191.17102460221204
3586,758.504919508068
3587,970.0943587411502
3588,1094.2140842069628
3589,84.73167360678553
3590,34.04829890334349
3591,995.6654484376949
3592,102.35430440658558
3593,201.36201384738558
3594,582.3588233416369
3595,174.11484691632296
3596,996.226563168455
3597,1022.9674837686
3598,989.4523888874199
3599,-200.4859166194947
3600,1024.5489124341052
3601,953.1284972078755
3602,1005.4073184756357
3603,1011.2514410471476
3604,774.078515522639
3605,-200.15344078571252
3606,1025.022275384394
3607,222.1008696275619
3608,500.12190520544664
3609,912.1924131821906
3610,1019.0961148652102
3611,999.9133428718659
3612,968.814455766747
3613,1024.4825122119262
3614,-194.39974346409252
3615,115.14203262718871
3616,915.8129906368123
3617,593.3082319396998
3618,880.4647496579116
3619,930.7108822475675
3620,959.0593351535223
3621,572.6755153155614
3622,343.16333244052794
3623,670.5057613876841
3624,1021.5188520122218
3625,1005.834772528092
3626,553.0594917141575
3627,908.7785912617437
3628,319.35572028759793
3629,944.4751355770244
3630,818.9588702349618
3631,-200.15407731793354
3632,569.6792357320332
3633,1052.2208764914913
3634,125.81774100134771
3635,974.1852922380989
3636,957.2404476569387
3637,359.6399740264245
3638,53.66203747683042
3639,462.47648604511517
3640,974.5238446627341
3641,-200.72038508305604
3642,253.617907236553
3643,1015.842914731607
3644,794.7559022865831
3645,662.9283430789909
3646,991.0141594167721
3647,1038.9833400880118
3648,788.840755636003
3649,977.0057684087676
3650,142.36147066503835
3651,1042.929050281505
3652,262.59462958363105
3653,1036.5953197499557
3654,1089.8649485773474
3655,-111.4547532757655
3656,818.9253531336223
3657,77.50393901153302
3658,-200.08309235632393
3659,1014.9779212266865
3660,1017.7121527068437
3661,1008.1180878775715
3662,949.5673515797569
3663,-64.53072427445193
3664,640.8712847644853
3665,991.1339554866485
3666,995.4794185332246
3667,1064.3659018133092
3668,343.37618777076693
3669,1035.1217675174958
3670,219.5302983429432
3671,982.8747496066916
3672,951.4649387380078
3673,308.06067942537754
3674,967.9854785964649
3675,926.0987987403356
3676,351.0774894639543
3677,622.487873476975
3678,370.5231427689355
3679,-200.30076710896316
3680,391.49366945494774
3681,1000.1892990422963
3682,18.80215240596104
3683,880.7441219779439
3684,689.1880606270623
3685,317.2764160288398
3686,900.6939380276134
3687,1045.641315128956
3688,253.18708478196996
3689,535.9392017476633
3690,1055.432333169724
3691,926.1743028824999
3692,99.36840749702822
3693,514.4936501829295
3694,359.2766043740082
3695,1096.150407484264
3696,1094.346525583938
3697,1009.3385039974661
3698,-200.03708471553136
3699,990.5990564078866
3700,610.7478265374114
3701,1037.061876517338
3702,1023.3232984631056
3703,43.82401372717726
3704,489.7147623985112
3705,441.72008153228694
3706,727.5566334558051
3707,404.8088074060132
3708,975.0363144454099
3709,899.1684612318329
3710,954.3834702854625
3711,960.7050127778966
3712,1034.9873862857994
3713,1122.1863978175638
3714,986.9906172461921
3715,1048.611051061462
3716,470.65197010999657
3717,220.39712492312742
3718,599.2786286788712
3719,968.0067917772869
3720,1022.3280764613838
3721,993.1484986154036
3722,976.1906272053001
3723,964.5308505786967
3724,996.4832546947171
3725,921.9008193799116
3726,-200.12814657747091
3727,705.8569204677644
3728,287.842915139293
3729,1036.6693074303955
3730,-199.81564390420235
3731,997.8478864339972
3732,291.57538244383284
3733,1013.8815431215918
3734,1035.0944544322153
3735,931.860231710768
3736,921.1588747703572
3737,1079.0502443635169
3738,629.8484053399557
3739,954.5436105561746
3740,1060.8866399753638
3741,63.63932334364446
3742,917.5471109570493
3743,206.84013104381688
