,number,value,datetime_start,datetime_complete,duration,params_Ve,params_batch_size,params_buffer_size,params_gamma,params_learning_starts,params_lr,params_net_arch,params_target_update_interval,state
501,501,-2.297546148300171,2021-07-02 18:26:27.805709,2021-07-02 18:27:12.433909,0 days 00:00:44.628200000,11.252338959895733,256,10000,0.95,0,0.00032060042017354655,medium,500,PRUNED
502,502,233.86221313476562,2021-07-02 18:26:53.061141,2021-07-02 18:27:34.231768,0 days 00:00:41.170627000,10.88766233354517,256,10000,0.95,0,0.00025766467604958367,medium,500,PRUNED
503,503,351.81304931640625,2021-07-02 18:26:54.974058,2021-07-02 18:27:44.318118,0 days 00:00:49.344060000,11.288728787497483,256,10000,0.95,0,0.00027055338552068285,medium,500,PRUNED
504,504,339.69244384765625,2021-07-02 18:27:12.434968,2021-07-02 18:28:14.410538,0 days 00:01:01.975570000,11.09032890250674,256,10000,0.95,0,0.00025023845257714277,medium,500,PRUNED
505,505,40.553470611572266,2021-07-02 18:27:34.233051,2021-07-02 18:27:59.386063,0 days 00:00:25.153012000,11.074297749936257,256,10000,0.95,5000,0.00021233581379480852,medium,4,PRUNED
506,506,105.8633804321289,2021-07-02 18:27:44.318997,2021-07-02 18:28:05.403927,0 days 00:00:21.084930000,11.046409870694678,256,10000,0.95,5000,0.00020866617026879427,medium,4,PRUNED
507,507,252.02212524414062,2021-07-02 18:27:59.387357,2021-07-02 18:28:49.346413,0 days 00:00:49.959056000,10.586685097646281,256,10000,0.95,0,0.0004545808192807379,medium,4,PRUNED
508,508,349.55694580078125,2021-07-02 18:28:05.405106,2021-07-02 18:28:54.197596,0 days 00:00:48.792490000,10.310865511639934,256,10000,0.95,0,0.00045687235568280226,medium,4,PRUNED
509,509,-349.425048828125,2021-07-02 18:28:14.412532,2021-07-02 18:28:59.168762,0 days 00:00:44.756230000,10.342573255383577,256,10000,0.95,0,0.00043241676163204034,medium,4,PRUNED
510,510,328.22491455078125,2021-07-02 18:28:49.347586,2021-07-02 18:29:25.396621,0 days 00:00:36.049035000,10.832881770165931,256,10000,0.95,0,0.0003606782625655694,medium,4,PRUNED
511,511,-171.23934936523438,2021-07-02 18:28:54.199013,2021-07-02 18:33:16.163145,0 days 00:04:21.964132000,11.758852004656333,1024,10000,0.95,0,0.00029139854005881283,medium,4,PRUNED
512,512,391.38397216796875,2021-07-02 18:28:59.169814,2021-07-02 18:30:14.936231,0 days 00:01:15.766417000,11.697673391506891,1024,10000,0.995,0,0.00031278735509078574,medium,100,PRUNED
513,513,358.2756652832031,2021-07-02 18:29:25.397581,2021-07-02 18:31:42.649739,0 days 00:02:17.252158000,11.40880809610392,256,10000,0.95,0,0.00029567417141749115,medium,100,PRUNED
514,514,301.1640319824219,2021-07-02 18:30:14.937475,2021-07-02 18:30:59.245401,0 days 00:00:44.307926000,11.400236609449442,256,10000,0.95,0,0.00022482856709505304,medium,4,PRUNED
515,515,276.02362060546875,2021-07-02 18:30:59.246907,2021-07-02 18:31:37.902823,0 days 00:00:38.655916000,10.659527823893766,256,10000,0.95,0,0.0002691674496759053,medium,4,PRUNED
516,516,-322.16131591796875,2021-07-02 18:31:37.904559,2021-07-02 18:32:17.594002,0 days 00:00:39.689443000,10.884289724634804,256,10000,0.95,0,0.0001828743190871885,medium,4,PRUNED
517,517,401.03717041015625,2021-07-02 18:31:42.651985,2021-07-02 18:34:00.133660,0 days 00:02:17.481675000,10.928658276586788,256,10000,0.95,0,0.0001948201326963762,medium,4,PRUNED
518,518,-286.20428466796875,2021-07-02 18:32:17.596631,2021-07-02 18:32:59.394595,0 days 00:00:41.797964000,11.213027572186604,256,10000,0.95,0,0.00020862410722252022,medium,4,PRUNED
519,519,0.5831729769706726,2021-07-02 18:32:59.396837,2021-07-02 18:33:48.843168,0 days 00:00:49.446331000,10.546729130791867,256,10000,0.95,0,0.00035369739006002495,medium,1000,PRUNED
520,520,36.09494400024414,2021-07-02 18:33:16.164979,2021-07-02 18:34:04.518915,0 days 00:00:48.353936000,10.51772757671728,256,10000,0.95,0,0.0001639557586481553,medium,1000,PRUNED
521,521,278.89605712890625,2021-07-02 18:33:48.845370,2021-07-02 18:34:36.016810,0 days 00:00:47.171440000,10.777965854501032,256,10000,0.9,0,0.0002384436403878951,medium,800,PRUNED
522,522,303.9521179199219,2021-07-02 18:34:00.136803,2021-07-02 18:35:07.006143,0 days 00:01:06.869340000,10.751644206059348,256,10000,0.9,0,0.00015938819381382198,medium,800,PRUNED
523,523,148.38095092773438,2021-07-02 18:34:04.519787,2021-07-02 18:34:46.586078,0 days 00:00:42.066291000,10.783284838843016,256,10000,0.9,0,0.0002687223610837541,medium,800,PRUNED
524,524,378.3338928222656,2021-07-02 18:34:36.018303,2021-07-02 18:37:35.738223,0 days 00:02:59.719920000,11.153940732832616,256,10000,0.95,0,0.00023365679294891535,medium,4,COMPLETE
525,525,0.270629346370697,2021-07-02 18:34:46.587128,2021-07-02 18:35:14.891696,0 days 00:00:28.304568000,11.1019600044219,256,10000,0.95,20000,0.00038062834709055166,medium,4,PRUNED
526,526,0.270629346370697,2021-07-02 18:35:07.008159,2021-07-02 18:35:19.260653,0 days 00:00:12.252494000,11.147077593455762,256,10000,0.95,20000,0.0003676783564574688,medium,4,PRUNED
527,527,397.93994140625,2021-07-02 18:35:14.893785,2021-07-02 18:36:04.084921,0 days 00:00:49.191136000,11.179894601984207,256,10000,0.95,0,0.00022704385793465625,medium,10,PRUNED
528,528,-197.84364318847656,2021-07-02 18:35:19.262028,2021-07-02 18:36:07.809972,0 days 00:00:48.547944000,10.943838593117835,256,10000,0.95,0,0.00023640563265135635,medium,10,PRUNED
529,529,593.5802612304688,2021-07-02 18:36:04.086008,2021-07-02 18:39:07.070902,0 days 00:03:02.984894000,10.937373102770286,256,10000,0.95,0,0.000252045693576431,medium,100,COMPLETE
530,530,469.17181396484375,2021-07-02 18:36:07.810918,2021-07-02 18:39:07.404455,0 days 00:02:59.593537000,10.614121902535143,256,10000,0.95,0,0.00018274067478483565,medium,100,COMPLETE
531,531,300.84625244140625,2021-07-02 18:37:35.739918,2021-07-02 18:38:26.071835,0 days 00:00:50.331917000,10.406604266068276,256,10000,0.95,0,0.00018704296899362108,medium,100,PRUNED
532,532,370.6776428222656,2021-07-02 18:38:26.072965,2021-07-02 18:39:29.456224,0 days 00:01:03.383259000,10.619334782735727,256,10000,0.95,0,0.000309623627210201,medium,4,PRUNED
533,533,385.9316711425781,2021-07-02 18:39:07.072460,2021-07-02 18:39:58.131131,0 days 00:00:51.058671000,11.285470141075674,256,10000,0.95,0,0.0003170227225544505,medium,4,PRUNED
534,534,-374.84149169921875,2021-07-02 18:39:07.405617,2021-07-02 18:39:50.356794,0 days 00:00:42.951177000,11.378752230721839,256,10000,0.95,0,0.0003202885117120637,medium,4,PRUNED
535,535,369.8716125488281,2021-07-02 18:39:29.457493,2021-07-02 18:42:09.189299,0 days 00:02:39.731806000,11.338313131743588,256,10000,0.995,0,0.0003029794243384911,medium,4,COMPLETE
536,536,-342.60357666015625,2021-07-02 18:39:50.357665,2021-07-02 18:40:40.098991,0 days 00:00:49.741326000,11.2979102673342,256,10000,0.995,0,0.0004921712044319327,medium,16,PRUNED
537,537,-309.92852783203125,2021-07-02 18:39:58.132304,2021-07-02 18:40:42.233901,0 days 00:00:44.101597000,10.95777704133627,256,10000,0.95,0,0.0004234962762114651,medium,4,PRUNED
538,538,577.4451293945312,2021-07-02 18:40:40.100364,2021-07-02 18:43:32.639968,0 days 00:02:52.539604000,10.983731040251346,256,10000,0.95,0,0.00039564928309258267,medium,4,COMPLETE
539,539,613.2640380859375,2021-07-02 18:40:42.234728,2021-07-02 18:43:28.564784,0 days 00:02:46.330056000,11.013969607820888,256,10000,0.95,0,0.0002740995972974364,medium,500,COMPLETE
540,540,-349.73211669921875,2021-07-02 18:42:09.191346,2021-07-02 18:42:55.305766,0 days 00:00:46.114420000,11.560823474802355,256,10000,0.95,0,0.00025968395724854576,medium,500,PRUNED
541,541,379.9997253417969,2021-07-02 18:42:55.308136,2021-07-02 18:45:46.705754,0 days 00:02:51.397618000,11.045709059780028,256,10000,0.95,0,0.0002531559732389868,medium,4,PRUNED
542,542,140.01113891601562,2021-07-02 18:43:28.565863,2021-07-02 18:44:22.950959,0 days 00:00:54.385096000,11.033688768362913,256,10000,0.98,0,0.00039657386548318013,medium,500,PRUNED
543,543,-153.59786987304688,2021-07-02 18:43:32.641234,2021-07-02 18:44:20.048488,0 days 00:00:47.407254000,11.209741582813406,256,10000,0.98,0,0.0002617692169304425,medium,500,PRUNED
544,544,509.11407470703125,2021-07-02 18:44:20.050782,2021-07-02 18:47:20.959734,0 days 00:03:00.908952000,11.020353405444583,64,10000,0.95,0,0.00037976659128450315,medium,500,COMPLETE
545,545,398.37432861328125,2021-07-02 18:44:22.951618,2021-07-02 18:47:17.855502,0 days 00:02:54.903884000,11.010990440198588,64,10000,0.95,0,0.00035337399451554845,medium,500,COMPLETE
546,546,374.38238525390625,2021-07-02 18:45:46.707106,2021-07-02 18:46:46.787724,0 days 00:01:00.080618000,10.956367210786114,256,10000,0.95,0,0.0003663626985275203,medium,500,PRUNED
547,547,175.98220825195312,2021-07-02 18:46:46.788675,2021-07-02 18:47:40.169161,0 days 00:00:53.380486000,11.12348986765657,64,10000,0.95,0,0.00021195991244321184,medium,500,PRUNED
548,548,251.69528198242188,2021-07-02 18:47:17.856872,2021-07-02 18:47:59.915379,0 days 00:00:42.058507000,11.128817507815992,256,10000,0.999,0,0.00021716679877812562,medium,500,PRUNED
549,549,393.50848388671875,2021-07-02 18:47:20.961026,2021-07-02 18:48:08.186977,0 days 00:00:47.225951000,11.120999638782996,256,10000,0.999,0,0.0002051341001264749,medium,500,PRUNED
550,550,390.993408203125,2021-07-02 18:47:40.170506,2021-07-02 18:48:27.334140,0 days 00:00:47.163634000,10.866049021314117,256,10000,0.9,0,0.00030319792390352525,medium,500,PRUNED
551,551,182.44422912597656,2021-07-02 18:47:59.916173,2021-07-02 18:48:46.920374,0 days 00:00:47.004201000,11.451535773196797,256,50000,0.95,0,0.00030399236115265075,medium,500,PRUNED
552,552,363.35919189453125,2021-07-02 18:48:08.188263,2021-07-02 18:48:53.819795,0 days 00:00:45.631532000,11.475718347748213,256,50000,0.9,0,0.00014943474705670265,medium,100,PRUNED
553,553,348.9102478027344,2021-07-02 18:48:27.335084,2021-07-02 18:49:13.034179,0 days 00:00:45.699095000,11.495518591461401,256,50000,0.95,0,0.000528486991177317,medium,100,PRUNED
554,554,602.0068359375,2021-07-02 18:48:46.922514,2021-07-02 18:51:23.894890,0 days 00:02:36.972376000,11.263838989194408,256,10000,0.95,0,0.00015377993342722152,medium,100,COMPLETE
555,555,394.6922912597656,2021-07-02 18:48:53.820813,2021-07-02 18:49:43.989744,0 days 00:00:50.168931000,11.262611471597001,256,10000,0.95,0,0.0005175482645766485,medium,4,PRUNED
556,556,343.9030456542969,2021-07-02 18:49:13.035266,2021-07-02 18:50:03.542635,0 days 00:00:50.507369000,10.865559477375335,256,10000,0.95,0,0.00026872278625819337,medium,4,PRUNED
557,557,-330.92071533203125,2021-07-02 18:49:43.992108,2021-07-02 18:50:30.270913,0 days 00:00:46.278805000,10.91384271389271,256,10000,0.95,0,0.00026375701824489804,medium,10,PRUNED
558,558,-352.129150390625,2021-07-02 18:50:03.543376,2021-07-02 18:50:45.793729,0 days 00:00:42.250353000,10.9429449680318,256,10000,0.95,0,0.00015741242409245598,medium,10,PRUNED
559,559,367.15570068359375,2021-07-02 18:50:30.272237,2021-07-02 18:51:18.957539,0 days 00:00:48.685302000,11.293329074815198,256,10000,0.95,0,0.00015566250222128248,medium,4,PRUNED
560,560,-275.4554748535156,2021-07-02 18:50:45.794570,2021-07-02 18:53:18.755790,0 days 00:02:32.961220000,11.300856037587032,256,10000,0.95,0,0.00019121384366573878,medium,4,PRUNED
561,561,271.31402587890625,2021-07-02 18:51:18.959520,2021-07-02 18:52:07.770079,0 days 00:00:48.810559000,10.719526557221926,256,10000,0.95,0,0.00011423676847168758,medium,4,PRUNED
562,562,-372.61029052734375,2021-07-02 18:51:23.897309,2021-07-02 18:52:10.525351,0 days 00:00:46.628042000,11.682266505292644,256,10000,0.95,0,0.0001204762131593834,medium,100,PRUNED
563,563,314.1894226074219,2021-07-02 18:52:07.771394,2021-07-02 18:54:51.117305,0 days 00:02:43.345911000,11.647637370993289,256,10000,0.95,0,7.655815828835329e-05,medium,100,PRUNED
564,564,445.151123046875,2021-07-02 18:52:10.526144,2021-07-02 18:54:56.143054,0 days 00:02:45.616910000,11.35238848015716,256,10000,0.95,0,0.00013486253598683277,medium,100,COMPLETE
565,565,403.17156982421875,2021-07-02 18:53:18.757041,2021-07-02 18:54:19.569708,0 days 00:01:00.812667000,11.183001692772402,256,10000,0.95,0,0.00013547977770652094,medium,100,PRUNED
566,566,294.4704895019531,2021-07-02 18:54:19.571919,2021-07-02 18:55:05.366409,0 days 00:00:45.794490000,11.456507228475271,256,10000,0.95,0,0.000140857626766026,medium,100,PRUNED
567,567,549.5584106445312,2021-07-02 18:54:51.118702,2021-07-02 18:56:57.802473,0 days 00:02:06.683771000,11.368821858577054,256,10000,0.95,0,0.00014342655418301433,medium,100,COMPLETE
568,568,-361.0521545410156,2021-07-02 18:54:56.144426,2021-07-02 18:56:06.580957,0 days 00:01:10.436531000,11.190122317243505,1024,10000,0.95,0,0.00010438805275403675,medium,100,PRUNED
569,569,3.3679802417755127,2021-07-02 18:55:05.367132,2021-07-02 18:55:18.466814,0 days 00:00:13.099682000,11.161993560902461,256,10000,0.9,5000,0.00010451808824404124,medium,100,PRUNED
570,570,345.34442138671875,2021-07-02 18:55:18.468381,2021-07-02 18:55:56.234067,0 days 00:00:37.765686000,11.027318258209382,256,10000,0.95,0,0.00017793180575472668,medium,16,PRUNED
571,571,223.5712432861328,2021-07-02 18:55:56.235341,2021-07-02 18:57:08.159139,0 days 00:01:11.923798000,11.21949524183861,1024,10000,0.95,0,0.00021412428228999772,medium,100,PRUNED
572,572,-362.8845520019531,2021-07-02 18:56:06.582042,2021-07-02 18:56:41.615973,0 days 00:00:35.033931000,11.33669455922643,256,10000,0.95,0,0.00017190199063421658,medium,100,PRUNED
573,573,278.372314453125,2021-07-02 18:56:41.617612,2021-07-02 18:57:24.642786,0 days 00:00:43.025174000,11.064035087641242,256,10000,0.95,0,0.00021529971263010728,medium,100,PRUNED
574,574,553.0353393554688,2021-07-02 18:56:57.803874,2021-07-02 18:59:34.045896,0 days 00:02:36.242022000,11.838801718827115,256,10000,0.95,0,8.651780250941913e-05,medium,100,COMPLETE
575,575,-1.0247418880462646,2021-07-02 18:57:08.160208,2021-07-02 18:57:53.279742,0 days 00:00:45.119534000,11.508157433681934,256,10000,0.95,0,2.3204494425010086e-05,medium,100,PRUNED
576,576,445.7344665527344,2021-07-02 18:57:24.644631,2021-07-02 19:00:01.169015,0 days 00:02:36.524384000,11.49505254060936,256,10000,0.95,0,0.00012774634703810792,medium,100,COMPLETE
577,577,305.20513916015625,2021-07-02 18:57:53.280739,2021-07-02 18:58:39.821971,0 days 00:00:46.541232000,11.426042524788544,256,10000,0.95,0,8.543504336227926e-05,medium,100,PRUNED
578,578,654.0240478515625,2021-07-02 18:58:39.823626,2021-07-02 19:01:25.779887,0 days 00:02:45.956261000,11.968119582426164,256,10000,0.95,0,0.00012204072066524135,medium,100,COMPLETE
579,579,321.03656005859375,2021-07-02 18:59:34.047945,2021-07-02 19:00:29.338812,0 days 00:00:55.290867000,11.560504898127967,256,10000,0.95,0,6.612109493733844e-05,medium,100,PRUNED
580,580,-137.4878387451172,2021-07-02 19:00:01.172607,2021-07-02 19:00:54.170680,0 days 00:00:52.998073000,11.937685530241422,256,10000,0.95,0,4.6576203537471344e-05,medium,100,PRUNED
581,581,-1.565222978591919,2021-07-02 19:00:29.339995,2021-07-02 19:01:12.319403,0 days 00:00:42.979408000,11.900795987997178,256,10000,0.95,0,4.629252627102692e-05,medium,500,PRUNED
582,582,421.75799560546875,2021-07-02 19:00:54.171666,2021-07-02 19:03:22.559459,0 days 00:02:28.387793000,11.804817435645154,256,10000,0.95,0,7.808011039401397e-05,medium,100,PRUNED
583,583,-223.7736053466797,2021-07-02 19:01:12.320586,2021-07-02 19:01:56.799300,0 days 00:00:44.478714000,11.035603433134057,256,500000,0.95,0,3.5849036913130506e-05,medium,100,PRUNED
584,584,350.7749938964844,2021-07-02 19:01:25.781078,2021-07-02 19:02:12.798718,0 days 00:00:47.017640000,10.953423084038953,256,10000,0.95,0,0.00010953096278325479,medium,100,PRUNED
585,585,583.2784423828125,2021-07-02 19:01:56.800509,2021-07-02 19:04:47.655978,0 days 00:02:50.855469000,10.871903520681512,256,10000,0.95,0,0.00010761804190591632,medium,100,COMPLETE
586,586,314.11822509765625,2021-07-02 19:02:12.799414,2021-07-02 19:03:00.658755,0 days 00:00:47.859341000,11.237103277626028,256,10000,0.9,0,0.00016366416355778821,medium,5000,PRUNED
587,587,230.9138641357422,2021-07-02 19:03:00.659968,2021-07-02 19:03:48.808974,0 days 00:00:48.149006000,11.651577690153319,256,10000,0.95,0,0.00017654432805026525,medium,1000,PRUNED
588,588,387.67840576171875,2021-07-02 19:03:22.560576,2021-07-02 19:04:16.076969,0 days 00:00:53.516393000,10.871131701847276,128,10000,0.95,0,0.00018280542042961736,medium,1000,PRUNED
589,589,0.270629346370697,2021-07-02 19:03:48.809948,2021-07-02 19:03:57.063800,0 days 00:00:08.253852000,10.848744258416582,256,10000,0.95,20000,0.00012503772450159402,medium,4,PRUNED
590,590,360.4240417480469,2021-07-02 19:03:57.064892,2021-07-02 19:04:42.696406,0 days 00:00:45.631514000,11.091627127817878,128,10000,0.95,0,0.0002026942868800914,medium,4,PRUNED
591,591,369.48150634765625,2021-07-02 19:04:16.078003,2021-07-02 19:05:09.188459,0 days 00:00:53.110456000,11.103950848350129,256,10000,0.95,0,0.0002422640626428109,medium,4,PRUNED
592,592,255.74801635742188,2021-07-02 19:04:42.697637,2021-07-02 19:05:30.051560,0 days 00:00:47.353923000,11.245614846070934,256,10000,0.95,0,0.00026636128135885804,medium,4,PRUNED
593,593,374.5630187988281,2021-07-02 19:04:47.657130,2021-07-02 19:05:37.545781,0 days 00:00:49.888651000,11.205103146576898,256,10000,0.95,0,0.00012183272375150733,medium,100,PRUNED
594,594,390.1595764160156,2021-07-02 19:05:09.189747,2021-07-02 19:05:58.826359,0 days 00:00:49.636612000,11.281330011840499,256,10000,0.9,0,0.00010453073417366936,medium,100,PRUNED
595,595,511.54632568359375,2021-07-02 19:05:30.052287,2021-07-02 19:08:07.408236,0 days 00:02:37.355949000,10.671472631370786,256,10000,0.9,0,9.768423676248782e-05,medium,100,COMPLETE
596,596,-232.5534210205078,2021-07-02 19:05:37.546879,2021-07-02 19:05:52.726320,0 days 00:00:15.179441000,11.986801407916346,256,10000,0.9,5000,9.90370583636556e-05,medium,100,PRUNED
597,597,472.5267639160156,2021-07-02 19:05:52.726998,2021-07-02 19:08:45.498368,0 days 00:02:52.771370000,11.016789263943446,256,10000,0.95,0,0.00010085083272757895,medium,100,COMPLETE
598,598,-325.40240478515625,2021-07-02 19:05:58.827524,2021-07-02 19:06:41.156333,0 days 00:00:42.328809000,10.994508944339982,256,10000,0.95,0,9.702932827997094e-05,medium,100,PRUNED
599,599,524.0346069335938,2021-07-02 19:06:41.157778,2021-07-02 19:09:36.528694,0 days 00:02:55.370916000,10.769655015927864,256,10000,0.95,0,0.00014276954450350273,medium,100,COMPLETE
600,600,338.062255859375,2021-07-02 19:08:07.409922,2021-07-02 19:09:06.485535,0 days 00:00:59.075613000,11.029881704690181,256,10000,0.95,0,0.0001296138037683876,medium,100,PRUNED
601,601,268.3164978027344,2021-07-02 19:08:45.502311,2021-07-02 19:09:33.628696,0 days 00:00:48.126385000,10.199279285184906,256,10000,0.95,0,0.00014557117939524228,medium,100,PRUNED
602,602,317.4465637207031,2021-07-02 19:09:06.486304,2021-07-02 19:09:56.298758,0 days 00:00:49.812454000,10.779943294217919,256,10000,0.95,0,0.00014264528534683058,medium,100,PRUNED
603,603,-346.59295654296875,2021-07-02 19:09:33.630175,2021-07-02 19:10:07.761092,0 days 00:00:34.130917000,10.778263159149306,256,10000,0.995,0,5.9027372323355085e-05,small,10,PRUNED
604,604,121.6266098022461,2021-07-02 19:09:36.530245,2021-07-02 19:10:25.317538,0 days 00:00:48.787293000,11.378651732310969,256,10000,0.995,0,0.00015636682944614226,medium,500,PRUNED
605,605,-362.0483093261719,2021-07-02 19:09:56.299411,2021-07-02 19:10:28.107497,0 days 00:00:31.808086000,11.433578927647435,256,10000,0.995,0,0.0001633735585126435,small,500,PRUNED
606,606,248.25241088867188,2021-07-02 19:10:07.763512,2021-07-02 19:10:55.090973,0 days 00:00:47.327461000,11.338407317217872,256,10000,0.95,0,0.00016230924934780038,medium,500,PRUNED
607,607,330.82421875,2021-07-02 19:10:25.318415,2021-07-02 19:11:08.024740,0 days 00:00:42.706325000,11.130946691860933,256,10000,0.95,0,0.0001740099252490792,medium,16,PRUNED
608,608,675.712890625,2021-07-02 19:10:28.108367,2021-07-02 19:13:03.571045,0 days 00:02:35.462678000,11.151685954097697,256,10000,0.95,0,0.00018856211713686786,medium,16,COMPLETE
609,609,280.9237365722656,2021-07-02 19:10:55.092443,2021-07-02 19:11:43.261264,0 days 00:00:48.168821000,11.179603259878764,256,500000,0.95,0,0.00011776180894035211,medium,100,PRUNED
610,610,380.8508605957031,2021-07-02 19:11:08.025637,2021-07-02 19:11:57.170076,0 days 00:00:49.144439000,10.520103390991506,256,10000,0.98,0,0.00020636285747589883,medium,100,PRUNED
611,611,534.3067626953125,2021-07-02 19:11:43.262628,2021-07-02 19:14:24.004560,0 days 00:02:40.741932000,10.642661814203585,256,10000,0.95,0,0.00021261828146861548,medium,100,COMPLETE
612,612,369.8542785644531,2021-07-02 19:11:57.170842,2021-07-02 19:12:45.883113,0 days 00:00:48.712271000,10.95443101615103,256,10000,0.95,0,0.00022641897781355496,medium,10,PRUNED
613,613,319.00775146484375,2021-07-02 19:12:45.888031,2021-07-02 19:13:35.180325,0 days 00:00:49.292294000,11.616331671979022,256,10000,0.95,0,0.0003308719051976147,medium,4,PRUNED
614,614,-328.525146484375,2021-07-02 19:13:03.572214,2021-07-02 19:13:48.275125,0 days 00:00:44.702911000,11.639873870487289,256,10000,0.95,0,0.0001194711689404411,medium,16,PRUNED
615,615,574.3057861328125,2021-07-02 19:13:35.181517,2021-07-02 19:15:57.094666,0 days 00:02:21.913149000,11.24777433874399,128,10000,0.95,0,0.00011657359293024209,medium,16,COMPLETE
616,616,245.07278442382812,2021-07-02 19:13:48.276213,2021-07-02 19:14:40.273693,0 days 00:00:51.997480000,11.267293643132243,128,10000,0.95,0,0.00013597073280212274,medium,16,PRUNED
617,617,0.270629346370697,2021-07-02 19:14:24.006138,2021-07-02 19:14:30.495675,0 days 00:00:06.489537000,11.222428302975022,128,10000,0.95,20000,8.669879946937154e-05,medium,16,PRUNED
618,618,360.03350830078125,2021-07-02 19:14:30.496593,2021-07-02 19:15:23.100069,0 days 00:00:52.603476000,11.110051323818224,256,10000,0.95,0,0.00018274649945132303,medium,16,PRUNED
619,619,32.11933517456055,2021-07-02 19:14:40.276155,2021-07-02 19:15:31.596184,0 days 00:00:51.320029000,11.053674633704649,256,10000,0.95,0,0.0001843997949801458,medium,16,PRUNED
620,620,-331.67974853515625,2021-07-02 19:15:23.101439,2021-07-02 19:16:07.577565,0 days 00:00:44.476126000,11.385218535251546,256,10000,0.95,0,0.0001500154064640574,medium,100,PRUNED
621,621,325.62640380859375,2021-07-02 19:15:31.597059,2021-07-02 19:16:18.032812,0 days 00:00:46.435753000,11.389099128363036,256,100000,0.95,0,0.00019479905428087014,medium,100,PRUNED
622,622,373.92437744140625,2021-07-02 19:15:57.096380,2021-07-02 19:16:41.562166,0 days 00:00:44.465786000,11.40051277387469,256,100000,0.95,0,0.00014941696472199343,medium,16,PRUNED
623,623,359.4379577636719,2021-07-02 19:16:07.578279,2021-07-02 19:16:55.971533,0 days 00:00:48.393254000,10.929385774612163,256,100000,0.95,0,0.00020313989389965365,medium,16,PRUNED
624,624,-302.52984619140625,2021-07-02 19:16:18.034111,2021-07-02 19:17:03.235912,0 days 00:00:45.201801000,10.978981643559043,256,10000,0.95,0,0.00023302753683468187,medium,16,PRUNED
625,625,302.36334228515625,2021-07-02 19:16:41.563240,2021-07-02 19:17:33.938775,0 days 00:00:52.375535000,10.900843695669987,256,10000,0.95,0,7.464631925150989e-05,medium,16,PRUNED
626,626,281.91448974609375,2021-07-02 19:16:55.972301,2021-07-02 19:17:25.405300,0 days 00:00:29.432999000,11.12207530285964,1024,10000,0.999,5000,0.00023600631415156306,medium,16,PRUNED
627,627,-169.49655151367188,2021-07-02 19:17:03.236589,2021-07-02 19:17:16.460223,0 days 00:00:13.223634000,11.131267874543244,64,10000,0.95,5000,0.00024326420713660296,medium,5000,PRUNED
628,628,-159.13255310058594,2021-07-02 19:17:16.462782,2021-07-02 19:18:03.496149,0 days 00:00:47.033367000,10.870296712710921,256,10000,0.999,0,0.00016142434490157826,medium,500,PRUNED
629,629,382.46929931640625,2021-07-02 19:17:25.406083,2021-07-02 19:18:13.137080,0 days 00:00:47.730997000,10.890975009094781,256,10000,0.95,0,7.228722662788671e-05,medium,10,PRUNED
630,630,-329.50396728515625,2021-07-02 19:17:33.939408,2021-07-02 19:18:18.181027,0 days 00:00:44.241619000,11.231661098039112,256,10000,0.95,0,0.00011569299708124426,medium,800,PRUNED
631,631,237.07467651367188,2021-07-02 19:18:03.499291,2021-07-02 19:18:46.324183,0 days 00:00:42.824892000,11.238130226990913,256,10000,0.95,0,0.0001312830678362763,small,800,PRUNED
632,632,-345.9136657714844,2021-07-02 19:18:13.137941,2021-07-02 19:18:51.325294,0 days 00:00:38.187353000,11.257456146742278,256,10000,0.95,0,0.00012726056848926185,small,100,PRUNED
633,633,462.10406494140625,2021-07-02 19:18:18.181821,2021-07-02 19:20:26.364874,0 days 00:02:08.183053000,11.557007233585422,256,10000,0.95,0,0.0001763179263198723,small,100,COMPLETE
634,634,-343.29595947265625,2021-07-02 19:18:46.325744,2021-07-02 19:19:36.380960,0 days 00:00:50.055216000,11.029302951365132,256,10000,0.95,0,0.000294296085257283,medium,100,PRUNED
635,635,396.4099426269531,2021-07-02 19:18:51.326170,2021-07-02 19:19:41.870290,0 days 00:00:50.544120000,11.058217379430012,256,10000,0.95,0,0.0001838619592866333,medium,100,PRUNED
636,636,309.59649658203125,2021-07-02 19:19:36.382356,2021-07-02 19:20:41.293105,0 days 00:01:04.910749000,11.503836962608629,256,10000,0.95,0,0.00018200287994979988,medium,4,PRUNED
637,637,0.270629346370697,2021-07-02 19:19:41.871115,2021-07-02 19:19:51.964551,0 days 00:00:10.093436000,11.45075063597905,256,10000,0.95,10000,0.0003232754391680261,medium,4,PRUNED
638,638,-74.9406509399414,2021-07-02 19:19:51.965259,2021-07-02 19:22:33.016242,0 days 00:02:41.050983000,11.531728120620592,256,10000,0.95,0,0.00016948306462021023,medium,4,PRUNED
639,639,330.2361145019531,2021-07-02 19:20:26.366528,2021-07-02 19:21:18.701868,0 days 00:00:52.335340000,10.712550411012202,256,50000,0.95,0,0.00025433260532014206,medium,4,PRUNED
640,640,121.73039245605469,2021-07-02 19:20:41.295668,2021-07-02 19:21:30.093842,0 days 00:00:48.798174000,10.712913920616137,256,500000,0.95,0,0.0002279653831748829,medium,500,PRUNED
641,641,4.3135480880737305,2021-07-02 19:21:18.703810,2021-07-02 19:22:06.251262,0 days 00:00:47.547452000,11.131604229198706,256,500000,0.95,0,0.00021215995531633774,medium,500,PRUNED
